Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Developer,Titre FR,Titre EN,Console,Année,ESRB,IDBNF,description
Sports,Electronic Arts,0.44,0.04,0.0,0.02,0.51,EA Sports,NBA Live 2004,NBA Live 2004,XBox,2003,Everyone,17004066,"Sortie en Japon et en Europe, novembre 2003"
Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5,EA Canada,NHL 09,NHL 09,XBox360,2008,Everyone 10+,17058777,Jeu de simulation sportive
Sports,Electronic Arts,0.46,0.0,0.0,0.04,0.49,EA Canada,Madden NFL 07,Madden NFL 07,Wii,2006,Everyone,17057509,Jeu de simulation sportive
Sports,Electronic Arts,0.46,0.0,0.02,0.04,0.52,EA Canada,NBA Live 09,NBA Live 09,PS3,2008,Everyone,17004363,Jeu de simulation sportive
Sports,Electronic Arts,0.46,0.0,0.02,0.04,0.52,EA Canada,NBA Live 09,NBA Live 09,PS3,2008,Everyone,17004363,Sortie en Europe et au Japon le même mois
Sports,Electronic Arts,0.46,0.02,0.01,0.05,0.54,EA Canada,NBA Live 10,NBA Live 10,PS3,2009,Everyone,17004371,Jeu de simulation sportive
Sports,Electronic Arts,0.46,0.36,0.0,0.12,0.93,EA Sports,NHL 2003,NHL 2003,PS2,2002,Everyone,17058934,Jeu de simulation sportive
Sports,Electronic Arts,0.47,0.0,0.0,0.03,0.5,EA Tiburon,Madden NFL 13,Madden NFL 13,Wii,2012,Everyone,16661137,Jeu de simulation sportive
Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.52,EA Canada,NBA Live 08,NBA Live 08,XBox360,2007,Everyone,17004354,Jeu de simulation sportive
Sports,Electronic Arts,0.47,0.0,0.01,0.04,0.52,EA Tiburon,Madden NFL 07,Madden NFL 07,PS3,2006,Everyone,17057509,Jeu de simulation sportive
Sports,Electronic Arts,0.47,0.13,0.0,0.02,0.62,EA Sports,Tiger Woods PGA Tour 2004,Tiger Woods PGA Tour 2004,XBox,2003,Everyone,16741183,Jeu de simulation sportive
Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.96,EA Sports,NHL 2001,NHL 2001,PS2,2000,Everyone,17058898,Jeu de simulation sportive
Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.97,EA Sports,NHL 2004,NHL 2004,PS2,2003,Everyone,17058969,Jeu de simulation sportive
Sports,Electronic Arts,0.48,0.02,0.0,0.08,0.58,EA Canada,NHL 06,NHL 06,PS2,2005,Everyone 10+,17058734,Jeu de simulation sportive
Sports,Electronic Arts,0.49,0.02,0.0,0.04,0.54,EA Salt Lake,Tiger Woods PGA Tour 08,Tiger Woods PGA Tour 08,XBox360,2007,Everyone,16609690,Jeu de simulation sportive
Sports,Electronic Arts,0.5,0.14,0.0,0.07,0.71,EA Canada,NBA Live 09,NBA Live 09,XBox360,2008,Everyone,17004363,Jeu de simulation sportive
Sports,Electronic Arts,0.5,0.14,0.0,0.07,0.71,EA Canada,NBA Live 09,NBA Live 09,XBox360,2008,Everyone,17004363,Sortie en Europe et au Japon le même mois
Sports,Electronic Arts,0.51,0.1,0.0,0.05,0.66,Electronic Arts,NHL 13,NHL 13,XBox360,2012,Everyone 10+,16665931,Jeu de simulation sportive
Sports,Electronic Arts,0.51,0.1,0.0,0.06,0.66,EA Canada,NHL 10,NHL 10,XBox360,2009,Everyone 10+,17058795,Jeu de simulation sportive
Sports,Electronic Arts,0.52,0.4,0.04,0.13,1.1,EA Sports,NBA Live 2001,NBA Live 2001,PS2,2000,Everyone,17003969,Jeu de simulation sportive
Sports,Electronic Arts,0.55,0.1,0.0,0.05,0.7,Electronic Arts,NHL 12,NHL 12,XBox360,2011,Everyone 10+,17058806,Jeu de simulation sportive
Sports,Electronic Arts,0.56,0.02,0.01,0.05,0.63,EA Canada,NBA Live 08,NBA Live 08,PS3,2007,Everyone,17004354,Jeu de simulation sportive
Sports,Electronic Arts,0.57,0.04,0.0,0.03,0.64,EA Canada,NBA Live 06,NBA Live 06,XBox,2005,Everyone,17004281,Jeu de simulation sportive
Sports,Electronic Arts,0.59,0.02,0.01,0.1,0.72,EA Canada,NBA Live 08,NBA Live 08,PS2,2007,Everyone,17004354,Jeu de simulation sportive
Sports,Electronic Arts,0.59,0.46,0.0,0.15,1.2,EA Sports,NHL 2002,NHL 2002,PS2,2001,Everyone,17058913,Jeu de simulation sportive
Sports,Electronic Arts,0.6,0.02,0.0,0.1,0.72,EA Redwood Shores,Tiger Woods PGA Tour 07,Tiger Woods PGA Tour 07,PS2,2006,Everyone,16609712,Jeu de simulation sportive
Sports,Electronic Arts,0.61,0.07,0.0,0.05,0.73,Electronic Arts,NHL 11,NHL 11,XBox360,2010,Everyone 10+,17058802,Jeu de simulation sportive
Sports,Electronic Arts,0.62,0.04,0.0,0.06,0.72,EA Tiburon,Madden NFL 10,Madden NFL 10,Wii,2009,Everyone,17057520,Jeu de simulation sportive
Sports,Electronic Arts,0.64,0.18,0.0,0.03,0.85,EA Sports,Tiger Woods PGA Tour 2005,Tiger Woods PGA Tour 2005,XBox,2004,Everyone,16741219,Jeu de simulation sportive
Sports,Electronic Arts,0.67,0.02,0.0,0.03,0.71,EA Tiburon,Madden NFL 2003,Madden NFL 2003,XBox,2002,Everyone,17057241,Jeu de simulation sportive
Sports,Electronic Arts,0.74,0.03,0.0,0.12,0.89,EA Sports,Tiger Woods PGA Tour 06,Tiger Woods PGA Tour 06,PS2,2005,Everyone,16741077,Jeu de simulation sportive
Sports,Electronic Arts,0.78,4.24,0.07,1.37,6.47,EA Canada,FIFA 14,FIFA 14,PS3,2013,Everyone,16943550,Jeu de simulation sportive
Sports,Electronic Arts,0.8,0.63,0.0,0.21,1.64,EA Sports,Tiger Woods PGA Tour 2003,Tiger Woods PGA Tour 2003,PS2,2002,Everyone,16741163,Jeu de simulation sportive
Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9,EA Canada,NBA Live 2005,NBA Live 2005,XBox,2004,Everyone,17004162,Jeu de simulation sportive
Sports,Electronic Arts,0.88,0.0,0.0,0.1,0.98,EA Tiburon,Madden NFL 10,Madden NFL 10,PS2,2009,Everyone,17057520,Jeu de simulation sportive
Sports,Electronic Arts,0.91,0.71,0.0,0.24,1.86,Electronic Arts,NBA Live 2002,NBA Live 2002,PS2,2001,Everyone,17004010,Jeu de simulation sportive
Sports,Electronic Arts,0.92,2.89,0.01,0.4,4.22,EA Canada,FIFA 14,FIFA 14,XBox360,2013,Everyone,16943550,Jeu de simulation sportive
Sports,Electronic Arts,0.93,0.01,0.0,0.08,1.02,EA Salt Lake,Tiger Woods PGA Tour 08,Tiger Woods PGA Tour 08,Wii,2007,Everyone,16609690,Jeu de simulation sportive
Sports,Electronic Arts,0.97,0.03,0.0,0.03,1.02,EA Tiburon,Madden NFL 07,Madden NFL 07,XBox,2006,Everyone,17057509,Jeu de simulation sportive
Sports,Electronic Arts,1.02,0.02,0.0,0.05,1.09,EA Tiburon,Madden NFL 2004,Madden NFL 2004,XBox,2003,Everyone,17057566,Jeu de simulation sportive
Sports,Electronic Arts,1.03,0.32,0.0,0.09,1.44,EA Sports,Tiger Woods PGA Tour 2005,Tiger Woods PGA Tour 2005,PS2,2004,Everyone,16741219,Jeu de simulation sportive
Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3,EA Sports,NBA Live 07,NBA Live 07,PS2,2006,Everyone,17004307,Jeu de simulation sportive
Sports,Electronic Arts,1.18,0.34,0.0,0.1,1.63,EA Sports,Tiger Woods PGA Tour 2004,Tiger Woods PGA Tour 2004,PS2,2003,Everyone,16741183,Jeu de simulation sportive
Sports,Electronic Arts,1.19,0.07,0.05,0.2,1.5,EA Sports,Madden NFL 2001,Madden NFL 2001,PS2,2000,Everyone,17057539,"Jeu de simulation sportive. - Intitulé ""Madden NFL 2001, sūpā bouru"" au Japon"
Sports,Electronic Arts,1.22,0.0,0.0,0.27,1.49,EA Tiburon,Madden NFL 09,Madden NFL 09,PS2,2008,Everyone,17057513,Jeu de simulation sportive
Sports,Electronic Arts,1.25,0.15,0.03,0.22,1.66,EA Canada,NBA Live 2003,NBA Live 2003,PS2,2002,Everyone,17004042,Jeu de simulation sportive
Sports,Electronic Arts,1.25,0.15,0.03,0.22,1.66,EA Canada,NBA Live 2003,NBA Live 2003,PS2,2002,Everyone,17004042,"Sortie en Japon et en Europe, novembre 2002"
Sports,Electronic Arts,1.56,0.14,0.0,0.18,1.88,EA Tiburon,Madden NFL 09,Madden NFL 09,PS3,2008,Everyone,17057513,Jeu de simulation sportive
Sports,Electronic Arts,1.57,0.18,0.0,0.27,2.03,EA Sports,NBA Live 2004,NBA Live 2004,PS2,2003,Everyone,17004066,Jeu de simulation sportive
Sports,Electronic Arts,1.57,0.18,0.0,0.27,2.03,EA Sports,NBA Live 2004,NBA Live 2004,PS2,2003,Everyone,17004066,"Sortie en Japon et en Europe, novembre 2003"
Sports,Electronic Arts,1.61,0.03,0.0,0.08,1.72,EA Tiburon,Madden NFL 2005,Madden NFL 2005,XBox,2004,Everyone,17057284,Jeu de simulation sportive
Sports,Electronic Arts,1.66,0.0,0.01,0.13,1.8,EA Tiburon,Madden NFL 07,Madden NFL 07,XBox360,2006,Everyone,17057509,Jeu de simulation sportive
Sports,Electronic Arts,1.75,0.03,0.0,0.08,1.86,EA Sports,Madden NFL 06,Madden NFL 06,XBox,2005,Everyone,17057292,Jeu de simulation sportive
Sports,Electronic Arts,1.93,0.15,0.0,0.17,2.25,EA Tiburon,Madden NFL 12,Madden NFL 12,PS3,2011,Everyone,17057523,Jeu de simulation sportive
Sports,Electronic Arts,2.03,0.13,0.0,0.21,2.37,EA Tiburon,Madden NFL 10,Madden NFL 10,PS3,2009,Everyone,17057520,Jeu de simulation sportive
Sports,Electronic Arts,2.03,0.21,0.0,0.35,2.59,EA Canada,NBA Live 2005,NBA Live 2005,PS2,2004,Everyone,17004162,Jeu de simulation sportive
Sports,Electronic Arts,2.11,0.22,0.0,0.23,2.56,EA Tiburon,Madden NFL 13,Madden NFL 13,PS3,2012,Everyone,16661137,Jeu de simulation sportive
Sports,Electronic Arts,2.21,0.12,0.0,0.2,2.53,EA Tiburon,Madden NFL 09,Madden NFL 09,XBox360,2008,Everyone,17057513,Jeu de simulation sportive
Sports,Electronic Arts,2.42,0.11,0.0,0.16,2.69,EA Tiburon,Madden NFL 12,Madden NFL 12,XBox360,2011,Everyone,17057523,Jeu de simulation sportive
Sports,Electronic Arts,2.5,0.16,0.01,0.42,3.08,EA Sports,Madden NFL 2002,Madden NFL 2002,PS2,2001,Everyone,17057543,Jeu de simulation sportive
Sports,Electronic Arts,2.52,0.09,0.0,0.22,2.83,EA Tiburon,Madden NFL 10,Madden NFL 10,XBox360,2009,Everyone,17057520,Jeu de simulation sportive
Sports,Electronic Arts,3.36,0.21,0.01,0.56,4.14,EA Sports,Madden NFL 2003,Madden NFL 2003,PS2,2002,Everyone,17057241,Jeu de simulation sportive
Sports,Electronic Arts,3.63,0.24,0.01,0.61,4.49,EA Sports,Madden NFL 07,Madden NFL 07,PS2,2006,Everyone,17057509,Jeu de simulation sportive
Sports,Electronic Arts,3.98,0.26,0.01,0.66,4.91,EA Sports,Madden NFL 06,Madden NFL 06,PS2,2005,Everyone,17057292,Jeu de simulation sportive
Sports,Electronic Arts,4.18,0.26,0.01,0.08,4.53,EA Tiburon,Madden NFL 2005,Madden NFL 2005,PS2,2004,Everyone,17057284,Jeu de simulation sportive
Sports,Konami Digital Entertainment,0.04,0.21,0.05,0.11,0.41,Konami,Pro Evolution Soccer 2011,Pro Evolution Soccer 2011,PS2,2010,Everyone,16565044,Jeu de simulation sportive
Sports,Konami Digital Entertainment,0.07,0.1,0.03,0.02,0.22,Konami,Pro Evolution Soccer 2011,Pro Evolution Soccer 2011,Wii,2010,Everyone,16565044,Jeu de simulation sportive
Sports,Konami Digital Entertainment,0.09,0.44,0.0,0.07,0.61,Konami,Pro Evolution Soccer 2011,Pro Evolution Soccer 2011,XBox360,2010,Everyone,16565044,Jeu de simulation sportive
Sports,Konami Digital Entertainment,0.29,1.17,0.54,0.41,2.41,Konami,Pro Evolution Soccer 2011,Pro Evolution Soccer 2011,PS3,2010,Everyone,16565044,Jeu de simulation sportive
Sports,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.29,Indie Built,Links 2004,Links 2004,XBox,2003,Everyone,16599005,Jeu de simulation sportive
Sports,Microsoft Game Studios,1.38,0.72,0.02,0.22,2.34,"Rare Ltd., BigPark",Kinect Sports: Season Two,Kinect Sports: Season Two,XBox360,2011,Everyone,16577219,Jeu de simulation sportive
Sports,Microsoft Game Studios,3.92,1.73,0.03,0.51,6.19,Rare Ltd.,Kinect Sports,Kinect Sports,XBox360,2010,Everyone 10+,16585024,Jeu de simulation sportive
Sports,Midway Games,0.05,0.01,0.0,0.0,0.07,Next Level Games,NHL Hitz Pro,NHL Hitz Pro,XBox,2003,Everyone,17060045,Jeu de simulation sportive
Sports,Midway Games,0.09,0.07,0.0,0.02,0.19,Next Level Games,NHL Hitz Pro,NHL Hitz Pro,PS2,2003,Everyone,17060045,Jeu de simulation sportive
Sports,Nintendo,8.92,8.03,3.6,2.15,22.7,Nintendo,Wii Fit,Wii Fit,Wii,2007,Everyone,16656023,Jeu de développement personnel
Sports,Nintendo,9.01,8.49,2.53,1.77,21.79,Nintendo,Wii Fit Plus,Wii Fit Plus,Wii,2009,Everyone,16656019,Jeu de développement personnel
Sports,Nintendo,15.61,10.93,3.28,2.95,32.77,Nintendo,Wii Sports Resort,Wii Sports Resort,Wii,2009,Everyone,16656025,Jeu de simulation sportive
Sports,Sega,0.05,0.08,0.0,0.01,0.14,Sega,Virtua Tennis 4,Virtua Tennis 4,Wii,2011,Everyone,16641061,"Jeu de simulation sportive. - Intitulé ""Power smash 4"" au Japon et ""Virtua tennis 4, world tour edition"" sur PlayStation Vita en Europe et en Amérique du Nord"
Sports,Sega,0.09,0.22,0.0,0.06,0.38,Sumo Digital,Virtua Tennis 2009,Virtua Tennis 2009,PS3,2009,Everyone,16642031,"Jeu de simulation sportive. - Intitulé ""Power smash. Raibu matchi !"" (""Live match"") au Japon"
Sports,Sega,0.09,0.24,0.03,0.08,0.44,Sega,Virtua Tennis 4,Virtua Tennis 4,PS3,2011,Everyone,16641061,"Jeu de simulation sportive. - Intitulé ""Power smash 4"" au Japon et ""Virtua tennis 4, world tour edition"" sur PlayStation Vita en Europe et en Amérique du Nord"
Sports,Sega,0.1,0.0,0.0,0.28,0.38,Sumo Digital,Sega Superstars Tennis,Sega Superstars Tennis,PS2,2008,Everyone 10+,17000603,Jeu de simulation sportive
Sports,Sega,0.11,0.09,0.01,0.02,0.23,Sega,Virtua Tennis 4,Virtua Tennis 4,XBox360,2011,Everyone,16641061,"Jeu de simulation sportive. - Intitulé ""Power smash 4"" au Japon et ""Virtua tennis 4, world tour edition"" sur PlayStation Vita en Europe et en Amérique du Nord"
Sports,Sega,0.12,0.18,0.0,0.03,0.33,Sumo Digital,Virtua Tennis 2009,Virtua Tennis 2009,XBox360,2009,Everyone,16642031,"Jeu de simulation sportive. - Intitulé ""Power smash. Raibu matchi !"" (""Live match"") au Japon"
Sports,Sega,0.12,0.21,0.0,0.04,0.37,Sumo Digital,Virtua Tennis 2009,Virtua Tennis 2009,Wii,2009,Everyone,16642031,"Jeu de simulation sportive. - Intitulé ""Power smash. Raibu matchi !"" (""Live match"") au Japon"
Sports,Sega,0.13,0.2,0.0,0.07,0.4,Sumo Digital,Sega Superstars Tennis,Sega Superstars Tennis,PS3,2008,Everyone 10+,17000603,Jeu de simulation sportive
Sports,Sega,0.15,0.04,0.0,0.01,0.2,Visual Concepts,NBA 2K2,NBA 2K2,XBox,2001,Everyone,16700041,Jeu de simulation sportive
Sports,Sega,0.28,0.65,0.0,0.13,1.05,Sumo Digital,Sega Superstars Tennis,Sega Superstars Tennis,Wii,2008,Everyone 10+,17000603,Jeu de simulation sportive
Sports,Sega,0.59,0.46,0.01,0.15,1.22,Visual Concepts,NBA 2K2,NBA 2K2,PS2,2001,Everyone,16700041,Jeu de simulation sportive
Sports,Sega,1.75,0.86,0.0,0.28,2.89,Sumo Digital,Sega Superstars Tennis,Sega Superstars Tennis,XBox360,2008,Everyone 10+,17000603,Jeu de simulation sportive
Sports,Sony Computer Entertainment,0.13,0.0,0.0,0.01,0.15,SCEA,High Velocity Bowling,High Velocity Bowling,PS3,2007,Everyone 10+,16570741,Jeu d'action
Sports,Take-Two Interactive,0.02,0.02,0.0,0.01,0.05,Visual Concepts,Major League Baseball 2K11,Major League Baseball 2K11,PS2,2011,Everyone,16667025,Jeu de simulation sportive
Sports,Take-Two Interactive,0.06,0.0,0.0,0.0,0.06,Visual Concepts,NHL 2K9,NHL 2K9,Wii,2008,Everyone 10+,17058721,Jeu de simulation sportive
Sports,Take-Two Interactive,0.07,0.05,0.0,0.02,0.13,Visual Concepts,NHL 2K9,NHL 2K9,PS2,2008,Everyone 10+,17058721,Jeu de simulation sportive
Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1,2K Sports,NHL 2K6,NHL 2K6,XBox360,2005,Everyone 10+,17058699,Jeu de simulation sportive
Sports,Take-Two Interactive,0.11,0.01,0.0,0.01,0.13,Visual Concepts,NHL 2K9,NHL 2K9,PS3,2008,Everyone 10+,17058721,Jeu de simulation sportive
Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15,Visual Concepts,Major League Baseball 2K11,Major League Baseball 2K11,Wii,2011,Everyone,16667025,Jeu de simulation sportive
Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,Visual Concepts,NHL 2K9,NHL 2K9,XBox360,2008,Everyone 10+,17058721,Jeu de simulation sportive
Sports,Take-Two Interactive,0.15,0.03,0.0,0.02,0.2,Visual Concepts,Major League Baseball 2K11,Major League Baseball 2K11,PS3,2011,Everyone,16667025,Jeu de simulation sportive
Sports,Take-Two Interactive,0.16,0.05,0.0,0.01,0.21,2K Sports,NHL 2K6,NHL 2K6,XBox,2005,Everyone 10+,17058699,Jeu de simulation sportive
Sports,Take-Two Interactive,0.21,0.16,0.0,0.05,0.42,2K Sports,NHL 2K6,NHL 2K6,PS2,2005,Everyone 10+,17058699,Jeu de simulation sportive
Sports,Take-Two Interactive,0.22,0.21,0.0,0.08,0.51,Yuke's,WWE 2K16,WWE 2K16,PS3,2015,Teen,17026963,"Jeu d'action. - Inspiré des émissions de catch produites par la société ""World wrestling entertainment"""
Sports,Take-Two Interactive,0.23,0.02,0.0,0.02,0.27,Visual Concepts,NHL 2K11,NHL 2K11,Wii,2010,Everyone 10+,17058728,Jeu de simulation sportive
Sports,Take-Two Interactive,0.27,0.12,0.0,0.04,0.43,Yuke's,WWE 2K16,WWE 2K16,XBox360,2015,Teen,17026963,"Jeu d'action. - Inspiré des émissions de catch produites par la société ""World wrestling entertainment"""
Sports,Take-Two Interactive,0.29,0.03,0.0,0.02,0.34,Visual Concepts,NBA 2K12,NBA 2K12,Wii,2011,Everyone,16584873,Jeu de simulation sportive
Sports,Take-Two Interactive,0.34,0.01,0.0,0.06,0.41,Visual Concepts,NBA 2K9,NBA 2K9,PS2,2008,Everyone,16700052,Jeu de simulation sportive
Sports,Take-Two Interactive,0.36,0.03,0.0,0.03,0.42,Virtuos,NBA 2K13,NBA 2K13,Wii,2012,Everyone,16679136,Jeu de simulation sportive
Sports,Take-Two Interactive,0.36,0.29,0.0,0.13,0.78,Yuke's,WWE 2K15,WWE 2K15,PS3,2014,Teen,16944603,"Jeu d'action. - Inspiré des émissions de catch produites par la société ""World wrestling entertainment"""
Sports,Take-Two Interactive,0.4,0.03,0.0,0.03,0.45,Visual Concepts,Major League Baseball 2K11,Major League Baseball 2K11,XBox360,2011,Everyone,16667025,Jeu de simulation sportive
Sports,Take-Two Interactive,0.45,0.12,0.03,0.13,0.74,Visual Concepts,NBA 2K16,NBA 2K16,PS3,2015,Everyone,17024473,Jeu de simulation sportive
Sports,Take-Two Interactive,0.5,0.01,0.0,0.05,0.55,Visual Concepts,NBA 2K8,NBA 2K8,PS3,2007,Everyone,16700050,Jeu de simulation sportive
Sports,Take-Two Interactive,0.5,0.02,0.0,0.08,0.6,Visual Concepts,NBA 2K8,NBA 2K8,PS2,2007,Everyone,16700050,Jeu de simulation sportive
Sports,Take-Two Interactive,0.56,0.0,0.0,0.05,0.61,Visual Concepts,NBA 2K9,NBA 2K9,PS3,2008,Everyone,16700052,Jeu de simulation sportive
Sports,Take-Two Interactive,0.79,0.05,0.0,0.1,0.94,Visual Concepts,NBA 2K16,NBA 2K16,XBox360,2015,Everyone,17024473,Jeu de simulation sportive
Sports,Take-Two Interactive,1.0,0.16,0.0,0.11,1.27,Visual Concepts,NBA 2K9,NBA 2K9,XBox360,2008,Everyone,16700052,Jeu de simulation sportive
Sports,Take-Two Interactive,1.44,0.31,0.04,0.32,2.11,Visual Concepts,NBA 2K14,NBA 2K14,PS3,2013,Everyone,16900305,Jeu de simulation sportive
Sports,Take-Two Interactive,1.62,0.26,0.05,0.18,2.11,Visual Concepts,NBA 2K12,NBA 2K12,PS3,2011,Everyone,16584873,Jeu de simulation sportive
Sports,Take-Two Interactive,1.73,0.43,0.05,0.27,2.47,Visual Concepts,NBA 2K13,NBA 2K13,PS3,2012,Everyone,16679136,Jeu de simulation sportive
Sports,Take-Two Interactive,2.1,0.19,0.0,0.23,2.52,Visual Concepts,NBA 2K14,NBA 2K14,XBox360,2013,Everyone,16900305,Jeu de simulation sportive
Sports,Take-Two Interactive,2.31,0.14,0.01,0.16,2.62,Visual Concepts,NBA 2K12,NBA 2K12,XBox360,2011,Everyone,16584873,Jeu de simulation sportive
Sports,Take-Two Interactive,2.6,0.2,0.01,0.19,3.0,Visual Concepts,NBA 2K13,NBA 2K13,XBox360,2012,Everyone,16679136,Jeu de simulation sportive
Sports,Tecmo Koei,0.15,0.02,0.06,0.02,0.25,Team Ninja,Dead or Alive Xtreme 2,Dead or Alive Xtreme 2,XBox360,2006,Mature 17+,16738255,Jeu de simulation sportive
Strategy,Activision,0.1,0.14,0.0,0.05,0.29,Exient Entertainment,Angry Birds Star Wars,Angry Birds Star Wars,PS3,2012,Everyone,16903373,"Jeu d'arcade. - Inspiré de l'univers de ""Star wars"""
Strategy,Activision,0.15,0.09,0.0,0.02,0.26,Exient Entertainment,Angry Birds Star Wars,Angry Birds Star Wars,Wii,2012,Everyone,16903373,"Jeu d'arcade. - Inspiré de l'univers de ""Star wars"""
Strategy,Activision,0.16,0.1,0.0,0.02,0.28,Exient Entertainment,Angry Birds Star Wars,Angry Birds Star Wars,XBox360,2012,Everyone,16903373,"Jeu d'arcade. - Inspiré de l'univers de ""Star wars"""
Strategy,Atari,0.19,0.15,0.0,0.05,0.38,Cyberlore Studios,Risk: Global Domination,Risk: Global Domination,PS2,2003,Teen,17099111,"Jeu de réflexion. - Adapté du jeu de société du même nom, créé par Albert Lamorisse et commercialisé par Parker brothers puis Hasbro"
Strategy,Codemasters,0.03,0.01,0.0,0.0,0.04,Team 17,Worms 4: Mayhem,Worms 4: Mayhem,XBox,2005,Teen,16698507,Jeu de stratégie
Strategy,Deep Silver,0.24,0.07,0.0,0.01,0.32,Phantagram,Kingdom Under Fire: The Crusaders,Kingdom Under Fire: The Crusaders,XBox,2004,Mature 17+,16740400,Jeu d'action ; jeu de stratégie
Strategy,Eidos Interactive,0.05,0.02,0.0,0.0,0.07,Pyro Studios,Commandos 2: Men of Courage,Commandos 2: Men of Courage,XBox,2001,Teen,16611652,Jeu d'action
Strategy,Eidos Interactive,0.09,0.07,0.0,0.02,0.18,Pyro Studios,Commandos 2: Men of Courage,Commandos 2: Men of Courage,PS2,2001,Teen,16611652,Jeu d'action
Strategy,Kalypso Media,0.15,0.02,0.03,0.01,0.22,Haemimont,Tropico 3,Tropico 3,XBox360,2009,Teen,16598749,"A pour extension : ""Absolute power"""
Strategy,Kalypso Media,0.15,0.02,0.03,0.01,0.22,Haemimont,Tropico 3,Tropico 3,XBox360,2009,Teen,16598749,Jeu de gestion
Strategy,Microsoft Game Studios,1.54,0.8,0.04,0.24,2.62,Ensemble Studios,Halo Wars,Halo Wars,XBox360,2009,Teen,16563575,Jeu de stratégie
Strategy,Rising Star Games,0.14,0.1,0.02,0.02,0.29,Cing,Little King's Story,Little King's Story,Wii,2009,Teen,16726666,"Jeu d'aventure ; jeu de stratégie. - Version pour PlayStation Vita avec de nouveaux graphismes et personnages, sortie en 2012 et intitulée ""Ō to maō to 7-nin no himegimitachi, shin Ōsama monogatari"" au Japon et ""New little king's story"" dans les autres régions"
Strategy,Sega,0.04,0.01,0.0,0.0,0.06,Team 17,Worms 3D,Worms 3D,XBox,2003,Teen,16698502,Jeu de stratégie
Strategy,Sega,0.06,0.05,0.0,0.02,0.12,Team 17,Worms 3D,Worms 3D,PS2,2003,Teen,16698502,Jeu de stratégie
Strategy,Take-Two Interactive,0.24,0.23,0.0,0.1,0.57,Firaxis Games,XCOM: Enemy Unknown,XCOM: Enemy Unknown,PS3,2012,Mature 17+,16656977,"Jeu de stratégie. - ""X-COM. Enemy within, commander edition"" est l'extension sur PC de ""X-COM. Enemy unknown"". - Sur consoles, ""X-COM. Enemy within, commander edition"" est une compilation de ""X-COM. Enemy unknown"" et de son extension"
Strategy,Take-Two Interactive,0.36,0.21,0.0,0.05,0.62,Firaxis Games,XCOM: Enemy Unknown,XCOM: Enemy Unknown,XBox360,2012,Mature 17+,16656977,"Jeu de stratégie. - ""X-COM. Enemy within, commander edition"" est l'extension sur PC de ""X-COM. Enemy unknown"". - Sur consoles, ""X-COM. Enemy within, commander edition"" est une compilation de ""X-COM. Enemy unknown"" et de son extension"
Strategy,Ubisoft,0.12,0.11,0.0,0.02,0.27,Eugen Systems,R.U.S.E.,R.U.S.E.,XBox360,2010,Teen,16573619,Jeu de stratégie
Strategy,Ubisoft,0.18,0.22,0.02,0.08,0.5,Eugen Systems,R.U.S.E.,R.U.S.E.,PS3,2010,Teen,16573619,Jeu de stratégie
