nameLabel,seriesLabel,platformLabel,pub_year,genreLabel,publisherLabel,developerLabel,image,website,esrbLabel,pegiLabel,bnf,musicbrainz
Epic Mickey 2 : Le Retour des héros,,PlayStation 3,2012,jeu de plates-formes,Sony Interactive Entertainment,Junction Point Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,Wii U,2012,cross-over,Disney Interactive Studios,Heavy Iron Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,Wii U,2012,cross-over,Sony Interactive Entertainment,Heavy Iron Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,Microsoft Windows,2012,jeu de plates-formes,Disney Interactive Studios,Q4926952,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,Microsoft Windows,2012,jeu de plates-formes,Sony Interactive Entertainment,Q4926952,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Forza Horizon,Forza Motorsport,Xbox 360,2012,monde ouvert,Microsoft Studios,Turn 10 Studios,,http://forzamotorsport.net,Rating Pending,PEGI 3,,
Epic Mickey 2 : Le Retour des héros,,PlayStation 3,2012,cross-over,Disney Interactive Studios,Heavy Iron Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,PlayStation 3,2012,cross-over,Sony Interactive Entertainment,Heavy Iron Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Grand Theft Auto: San Andreas,Grand Theft Auto,Xbox,2012,jeu d'action-aventure,Rockstar Games,Rockstar North,,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Grand Theft Auto: San Andreas,Grand Theft Auto,Xbox 360,2012,monde ouvert,Rockstar Games,Rockstar North,,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Grand Theft Auto: San Andreas,Grand Theft Auto,Mac OS,2012,jeu d'action-aventure,Rockstar Games,Rockstar North,,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Epic Mickey 2 : Le Retour des héros,,Wii U,2012,jeu de plates-formes,Disney Interactive Studios,Q4926952,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,Wii U,2012,jeu de plates-formes,Sony Interactive Entertainment,Q4926952,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,PlayStation 3,2012,jeu de plates-formes,Disney Interactive Studios,Q4926952,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,PlayStation 3,2012,jeu de plates-formes,Sony Interactive Entertainment,Q4926952,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Grand Theft Auto: San Andreas,Grand Theft Auto,macOS,2012,jeu d'action-aventure,Rockstar Games,Rockstar North,,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Grand Theft Auto: San Andreas,Grand Theft Auto,ordinateur personnel,2012,jeu d'action-aventure,Rockstar Games,Rockstar North,,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Epic Mickey 2 : Le Retour des héros,,Xbox 360,2012,jeu de plates-formes,Disney Interactive Studios,Junction Point Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,Xbox 360,2012,jeu de plates-formes,Sony Interactive Entertainment,Junction Point Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,Wii,2012,jeu de plates-formes,Disney Interactive Studios,Heavy Iron Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,Wii,2012,jeu de plates-formes,Sony Interactive Entertainment,Heavy Iron Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,Wii,2012,cross-over,Disney Interactive Studios,Junction Point Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,Wii,2012,cross-over,Sony Interactive Entertainment,Junction Point Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,PlayStation Vita,2012,jeu de plates-formes,Disney Interactive Studios,Heavy Iron Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Epic Mickey 2 : Le Retour des héros,,PlayStation Vita,2012,jeu de plates-formes,Sony Interactive Entertainment,Heavy Iron Studios,,http://www.disney.ru/DisneyCMS/Content/Games/Console/000088_epic_xbox.jsp,Everyone,PEGI 7,,
Grand Theft Auto: San Andreas,Grand Theft Auto,Xbox,2012,monde ouvert,Rockstar Games,Rockstar North,,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Les Sims Medieval,Les Sims,Microsoft Windows,2011,jeu vidéo de stratégie,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
Doom,Doom,iOS,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Torchlight II,,Microsoft Windows,2012,action-RPG,Runic Games,Runic Games,,http://torchlight2game.com/,Early Childhood,PEGI 12,,
Assassin's Creed III,Assassin's Creed,PlayStation 3,2012,monde ouvert,Ubisoft,Ubisoft Annecy,,,Mature 17+,PEGI 18,,
Assassin's Creed III: Liberation,Assassin's Creed,PlayStation 3,2012,monde ouvert,Ubisoft,Ubisoft,,,Mature 17+,PEGI 18,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Microsoft Windows,2012,jeu vidéo de rôle,LucasArts,Aspyr,,,Teen,PEGI 12,,
Assassin's Creed III: Liberation,Assassin's Creed,Microsoft Windows,2012,jeu d'infiltration,Ubisoft,Ubisoft,,,Mature 17+,PEGI 18,,
Forza Horizon,Forza Motorsport,Xbox 360,2012,monde ouvert,Microsoft Studios,Playground Games,,http://forzamotorsport.net,Rating Pending,PEGI 3,,
Assassin's Creed III,Assassin's Creed,PlayStation 3,2012,monde ouvert,Ubisoft,Ubisoft Québec,,,Mature 17+,PEGI 18,,
Warlock: Master of the Arcane,série Warlock,Microsoft Windows,2012,Jeu 4X,Paradox Interactive,1C Company,,http://www.warlockmasterofthearcane.com,,,,
Call of Duty 4: Modern Warfare,Call of Duty,Xbox 360,2011,jeu de tir en vue subjective,Activision,Aspyr,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Call of Duty 4: Modern Warfare,Call of Duty,Microsoft Windows,2011,jeu de tir en vue subjective,Square Enix,Treyarch,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Call of Duty 4: Modern Warfare,Call of Duty,PlayStation 3,2011,jeu de tir en vue subjective,Activision,Infinity Ward,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Assassin's Creed III,Assassin's Creed,Microsoft Windows,2012,jeu d'infiltration,Ubisoft,Ubisoft Québec,,,Mature 17+,PEGI 18,,
Les Sims Medieval,Les Sims,Windows Phone,2011,simulation de vie,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
Assassin's Creed III: Liberation,Assassin's Creed,PlayStation Vita,2012,jeu d'action-aventure,Ubisoft,Ubisoft,,,Mature 17+,PEGI 18,,
Toy Story 3,,Xbox 360,2014,jeu d'action,Disney Interactive Studios,Avalanche Software,,http://games.disney.com/toy-story-3-video-game,Everyone,PEGI 3,,
Doom,Doom,Game Boy Advance,2012,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Les Sims Medieval,Les Sims,Windows Phone,2011,jeu vidéo de stratégie,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
Assassin's Creed III: Liberation,Assassin's Creed,Xbox 360,2012,jeu d'action-aventure,Ubisoft,Ubisoft,,,Mature 17+,PEGI 18,,
Doom,Doom,DOS,2012,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Assassin's Creed III,Assassin's Creed,Xbox 360,2012,jeu d'action-aventure,Ubisoft,Ubisoft Québec,,,Mature 17+,PEGI 18,,
Doom,Doom,RISC PC,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Amiga,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Toy Story 3,,iOS,2014,jeu d'action,Disney Interactive Studios,Avalanche Software,,http://games.disney.com/toy-story-3-video-game,Everyone,PEGI 3,,
Bad Piggies,Angry Birds,iOS,2012,jeu vidéo de réflexion,Rovio Entertainment,Rovio Entertainment,,http://badpiggies.com,,PEGI 3,,8f9465d5-653a-4713-864a-f91ea9eeeb28
Torchlight II,,Linux,2012,action-RPG,Runic Games,Runic Games,,http://torchlight2game.com/,Early Childhood,PEGI 12,,
Call of Duty 4: Modern Warfare,Call of Duty,PlayStation 3,2011,jeu de tir en vue subjective,Square Enix,Treyarch,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Assassin's Creed III,Assassin's Creed,Microsoft Windows,2012,monde ouvert,Ubisoft,Ubisoft Annecy,,,Mature 17+,PEGI 18,,
Assassin's Creed III: Liberation,Assassin's Creed,Microsoft Windows,2012,monde ouvert,Ubisoft,Ubisoft,,,Mature 17+,PEGI 18,,
Call of Duty 4: Modern Warfare,Call of Duty,macOS,2011,jeu de tir en vue subjective,Square Enix,Infinity Ward,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Call of Duty 4: Modern Warfare,Call of Duty,Microsoft Windows,2011,jeu de tir en vue subjective,Square Enix,Aspyr,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Mass Effect,Q16267378,Xbox 360,2012,jeu de tir à la troisième personne,Microsoft Studios,Edge of Reality,,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,e2d61275-2bed-46e0-be28-228068aedbdc
Call of Duty 4: Modern Warfare,Call of Duty,macOS,2011,jeu de tir en vue subjective,Activision,Treyarch,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Assassin's Creed III,Assassin's Creed,Microsoft Windows,2012,monde ouvert,Ubisoft,Ubisoft Québec,,,Mature 17+,PEGI 18,,
Les Sims Medieval,Les Sims,Microsoft Windows,2011,jeu d'aventure,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Xbox,2012,jeu vidéo de rôle,LucasArts,Obsidian Entertainment,,,Teen,PEGI 12,,
Doom,Doom,Microsoft Windows,2012,science-fiction,Activision,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Super Nintendo,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,NeXT,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Call of Duty 4: Modern Warfare,Call of Duty,Xbox 360,2011,jeu de tir en vue subjective,Activision,Infinity Ward,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Les Sims Medieval,Les Sims,iOS,2011,jeu vidéo de rôle,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
Project X Zone,,Nintendo 3DS,2012,cross-over,Namco Bandai Games,Banpresto,,http://pxz.channel.or.jp/,,PEGI 12,,
Torchlight II,,macOS,2012,jeu vidéo de rôle,Runic Games,Runic Games,,http://torchlight2game.com/,Early Childhood,PEGI 12,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,macOS,2012,jeu vidéo de rôle,LucasArts,Obsidian Entertainment,,,Teen,PEGI 12,,
Les Sims Medieval,Les Sims,Windows Phone,2011,jeu d'aventure,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
Warlock: Master of the Arcane,série Warlock,Microsoft Windows,2012,jeu de stratégie au tour par tour,Paradox Interactive,1C Company,,http://www.warlockmasterofthearcane.com,,,,
Assassin's Creed III: Liberation,Assassin's Creed,PlayStation 3,2012,jeu d'action-aventure,Ubisoft,Ubisoft,,,Mature 17+,PEGI 18,,
Doom,Doom,3DO Interactive Multiplayer,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Mass Effect,Q16267378,PlayStation 3,2012,jeu de tir à la troisième personne,Microsoft Studios,Edge of Reality,,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,e2d61275-2bed-46e0-be28-228068aedbdc
Call of Duty 4: Modern Warfare,Call of Duty,PlayStation 3,2011,jeu de tir en vue subjective,Square Enix,Aspyr,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Assassin's Creed III,Assassin's Creed,PlayStation 3,2012,jeu d'action-aventure,Ubisoft,Ubisoft Québec,,,Mature 17+,PEGI 18,,
Call of Duty 4: Modern Warfare,Call of Duty,macOS,2011,jeu de tir en vue subjective,Activision,Aspyr,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Mass Effect,Q16267378,Microsoft Windows,2012,jeu de tir à la troisième personne,Electronic Arts,Edge of Reality,,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,e2d61275-2bed-46e0-be28-228068aedbdc
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Linux,2012,jeu vidéo de rôle,LucasArts,Aspyr,,,Teen,PEGI 12,,
Doom,Doom,Mega Drive,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Assassin's Creed III,Assassin's Creed,Wii U,2012,jeu d'infiltration,Ubisoft,Ubisoft Québec,,,Mature 17+,PEGI 18,,
Bad Piggies,Angry Birds,macOS,2012,jeu vidéo de réflexion,Rovio Entertainment,Rovio Entertainment,,http://badpiggies.com,,PEGI 3,,8f9465d5-653a-4713-864a-f91ea9eeeb28
Doom,Doom,Linux,2012,science-fiction,Activision,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Call of Duty 4: Modern Warfare,Call of Duty,Xbox 360,2011,jeu de tir en vue subjective,Square Enix,Treyarch,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Microsoft Windows,2012,jeu vidéo de rôle,LucasArts,Obsidian Entertainment,,,Teen,PEGI 12,,
Les Sims Medieval,Les Sims,iOS,2011,simulation de vie,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
Mass Effect,Q16267378,Xbox 360,2012,action-RPG,Electronic Arts,BioWare,,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,e2d61275-2bed-46e0-be28-228068aedbdc
Les Sims Medieval,Les Sims,iOS,2011,jeu vidéo de stratégie,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
Call of Duty 4: Modern Warfare,Call of Duty,Microsoft Windows,2011,jeu de tir en vue subjective,Square Enix,Infinity Ward,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Call of Duty 4: Modern Warfare,Call of Duty,Microsoft Windows,2011,jeu de tir en vue subjective,Activision,Treyarch,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Doom,Doom,Microsoft Windows,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Torchlight II,,macOS,2012,monde ouvert,Runic Games,Runic Games,,http://torchlight2game.com/,Early Childhood,PEGI 12,,
Assassin's Creed III: Liberation,Assassin's Creed,Microsoft Windows,2012,jeu d'action-aventure,Ubisoft,Ubisoft,,,Mature 17+,PEGI 18,,
Doom,Doom,Macintosh,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Toy Story 3,,Wii,2014,jeu d'action,Disney Interactive Studios,Avalanche Software,,http://games.disney.com/toy-story-3-video-game,Everyone,PEGI 3,,
CityVille 2,,Facebook,2012,City-builder,Zynga,,,https://zynga.com/,,,,
Assassin's Creed III,Assassin's Creed,Microsoft Windows,2012,jeu d'action-aventure,Ubisoft,Ubisoft Québec,,,Mature 17+,PEGI 18,,
Assassin's Creed III,Assassin's Creed,Wii U,2012,monde ouvert,Ubisoft,Ubisoft Annecy,,,Mature 17+,PEGI 18,,
Les Sims Medieval,Les Sims,macOS,2011,jeu vidéo de rôle,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
Assassin's Creed III: Liberation,Assassin's Creed,PlayStation Vita,2012,jeu d'infiltration,Ubisoft,Ubisoft,,,Mature 17+,PEGI 18,,
Doom,Doom,Game Boy Advance,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Torchlight II,,Microsoft Windows,2012,jeu vidéo de rôle,Runic Games,Runic Games,,http://torchlight2game.com/,Early Childhood,PEGI 12,,
Assassin's Creed III: Liberation,Assassin's Creed,Xbox 360,2012,jeu d'infiltration,Ubisoft,Ubisoft,,,Mature 17+,PEGI 18,,
Assassin's Creed III,Assassin's Creed,Wii U,2012,monde ouvert,Ubisoft,Ubisoft Québec,,,Mature 17+,PEGI 18,,
Call of Duty: Black Ops - Declassified,Call of Duty,PlayStation Vita,2012,jeu de tir en vue subjective,Activision,NStigate Games,,,Mature 17+,PEGI 16,,
Call of Duty 4: Modern Warfare,Call of Duty,Xbox 360,2011,jeu de tir en vue subjective,Square Enix,Aspyr,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Doom,Doom,DOS,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Call of Duty 4: Modern Warfare,Call of Duty,PlayStation 3,2011,jeu de tir en vue subjective,Square Enix,Infinity Ward,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Assassin's Creed III,Assassin's Creed,Xbox 360,2012,jeu d'infiltration,Ubisoft,Ubisoft Québec,,,Mature 17+,PEGI 18,,
Doom,Doom,RISC PC,2012,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,2012,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Call of Duty 4: Modern Warfare,Call of Duty,PlayStation 3,2011,jeu de tir en vue subjective,Activision,Treyarch,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Call of Duty 4: Modern Warfare,Call of Duty,macOS,2011,jeu de tir en vue subjective,Activision,Infinity Ward,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Doom,Doom,PlayStation 3,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Toy Story 3,,PlayStation 2,2014,jeu d'action,Disney Interactive Studios,Avalanche Software,,http://games.disney.com/toy-story-3-video-game,Everyone,PEGI 3,,
Call of Duty 4: Modern Warfare,Call of Duty,Microsoft Windows,2011,jeu de tir en vue subjective,Activision,Aspyr,,http://www.callofduty.com/codmw?path=codmw,Mature 17+,PEGI 16,,
Toy Story 3,,PlayStation Portable,2014,jeu d'action,Disney Interactive Studios,Avalanche Software,,http://games.disney.com/toy-story-3-video-game,Everyone,PEGI 3,,
Toy Story 3,,Microsoft Windows,2014,jeu d'action,Disney Interactive Studios,Avalanche Software,,http://games.disney.com/toy-story-3-video-game,Everyone,PEGI 3,,
Doom,Doom,Linux,2012,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Bad Piggies,Angry Birds,Microsoft Windows,2012,jeu vidéo de réflexion,Rovio Entertainment,Rovio Entertainment,,http://badpiggies.com,,PEGI 3,,8f9465d5-653a-4713-864a-f91ea9eeeb28
Les Sims Medieval,Les Sims,macOS,2011,simulation de vie,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
Les Sims Medieval,Les Sims,macOS,2011,jeu vidéo de stratégie,Electronic Arts,The Sims Studio,,http://www.ea.com/the-sims-medieval,Teen,PEGI 12,,
